review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3T2O89LDRJXT5,5,63,66,N,N
RU42480RIG866,1,22,24,N,N
R2NQ414Y6F87E0,1,20,22,N,N
R34H7T1GOX08LY,1,27,28,N,N
R3C614ZD2VOSDL,5,63,68,N,N
R1CHYOTRB8QEKO,1,21,21,N,N
R1CPXOZ1751IE8,1,27,28,N,N
R1S2DG367Y4S62,5,38,41,N,N
RMH6XMKNUQMKN,1,27,30,N,N
R1LE612JSOS1O4,1,24,28,N,N
R32TDN3A0397V3,1,25,28,N,N
R1KRX2LTOKXP1N,1,27,35,N,N
R3KXKTCRM3CDDD,5,52,59,N,N
R31WQJRUZ7MUO9,1,28,28,N,Y
R38B4QYLP1E1NH,1,24,26,N,N
R2ZNSSC0RQ19R5,5,95,96,N,N
R1JR0HAEWUYSEE,5,29,30,N,N
R13A9NZTSBOG4U,1,38,41,N,N
R2LK0VM7BAQH5L,1,48,49,N,N
R2A863EN6BS6MM,1,20,21,N,N
R3CBGCIVFPJ5EH,5,86,86,N,Y
R1YKGK8IHZ4NPT,1,30,30,N,N
R1FT2F8LK0WSMC,1,15,20,N,N
R22TIYC7I2CBVX,5,55,71,N,N
R2EVFLBYQCSOKL,4,122,127,N,N
R2MX4QVQJP0O3T,4,20,21,N,N
R2ULOMZ2SQLARU,1,53,54,N,N
R3IM4HSAZWLPZM,1,25,26,N,N
R1E55FBCAUF0ZF,5,33,36,N,N
RB7KSVDP2USN2,2,19,21,N,N
R1HGBP7HBP6U9X,1,61,64,N,N
R1KG48KO3LVME0,5,26,34,N,N
R1RIMJ1WIPVK8G,5,55,57,N,N
R2ZG0OKUPNTADM,1,119,122,N,N
R5SFBROQGKSBH,1,20,25,N,N
R197H61AHF4NB3,1,17,20,N,N
RNFFI2NEK3NFR,2,25,32,N,N
R12M7H2H2GXREQ,1,26,31,N,N
R2DTWPFNC7E9OK,1,44,46,N,N
R158FEHRX2WD12,1,25,33,N,N
R14DLECQMAKUH0,1,23,26,N,N
RGEQ52DTTS04Q,5,45,45,N,N
R2CHH89QDA5U1G,5,83,87,N,Y
RVGGHCGCIJNK0,3,36,39,N,N
RVC66YCXRIBEN,1,15,20,N,N
R1PWAQ8HF1FBEO,1,28,31,N,N
R13SXPJ4FOIVJK,1,42,43,N,N
RMUZL68M10ZVG,3,27,49,N,N
R2QN3QBCRPPW2L,1,21,22,N,N
RVU54YA23WVIJ,1,24,26,N,N
RBV5G9U8EWPJG,1,20,20,N,N
R1Z57Q7TFM3IEX,1,33,36,N,N
R3E6145WN2V6P2,5,18,23,N,N
R3MBS9DWR3QHHA,1,29,32,N,N
RCC0JDCYLMLJ5,1,55,58,N,N
RDW3CQ8060KWQ,5,76,88,N,N
R16FTHUY8NW433,1,75,78,N,N
R3LTXA5Y6048MP,1,21,22,N,N
R1NU2ZPXRJMJN1,3,80,84,N,N
RN3P2OMS8CA5S,4,47,52,N,N
RB29YJ26LW7V,1,17,21,N,Y
RK7U9T20B7T50,1,18,24,N,N
RJUZAQCSJRATK,1,98,100,N,N
R27FBLDY3EBF9S,1,62,67,N,N
R377SVVP4D7BN4,3,27,32,N,Y
R2N6FN0KTCXHXJ,3,29,29,N,N
R3MYB2FBNEUQWB,1,35,37,N,N
R166OYG1PN1WK7,1,32,37,N,N
RMIQO5OBCWRBB,3,65,73,N,N
R1JKZ0YMXHLVRK,1,43,45,N,N
R3HKQZMBXNHQ55,4,21,23,N,N
RIR7X5ZMA03M2,1,23,25,N,N
R3RSYGARKO7JWJ,1,85,92,N,N
RK0QRVPQR31J,1,38,41,N,N
R74TC90Z59NWT,1,48,50,N,N
RLWMFVAAI8X3F,1,39,47,N,N
RKXXZ3L2IJZM1,1,34,37,N,N
R6PIAN8W69DST,3,19,27,N,N
RA4CZHJH3Z3ZS,5,25,26,N,N
R1DQA75IGYXL68,5,60,62,N,Y
R39CJTRXOFH3XQ,5,73,73,N,N
R2KD6CZHA3IZDT,1,89,93,N,N
RCMP66488HP7J,1,56,59,N,N
R2KGRFVMNDZPK5,1,34,34,N,N
R1N39MMZ6JYAOM,2,67,81,N,N
R16IJPCJKS5DG8,3,16,24,N,N
RI7E8ECXVPOZL,5,20,20,N,N
R24MQ3FDNW4CP3,5,80,84,N,N
R1QJPRBW124UMH,5,31,32,N,Y
R1YFU2SWZ3B3BB,4,24,25,N,N
R1DZM3DH57TTZD,5,63,67,N,N
R185BQC7QRGCV8,1,30,35,N,N
R17LGTP4SSL3FF,4,28,30,N,N
R2K7MQD5Q7ZFU2,3,28,50,N,N
R3ARN33BY4P7FB,5,23,23,N,N
R3UNUO6TBV1WPE,1,50,54,N,N
R3OUT605XESGYG,5,46,48,N,N
R3ACE04HBAVH5U,3,24,26,N,N
RJHV64KMJB87R,2,27,30,N,N
R1222O2IP05B8Y,5,60,62,N,Y
R2BEZT910GO44I,4,21,27,N,N
R2I2RXA9FIELAV,5,24,24,N,N
R3T1ID8VMKU2V,4,68,74,N,N
R3OW46VSPFSV9G,2,33,34,N,N
R2QT9CCMEI485V,5,29,30,N,N
RW2KOGF8YB13D,5,28,29,N,N
R2GKE7C5JODPAI,5,23,26,N,N
R2BX761SI27MD2,3,39,42,N,N
R2Y7HG30A8AS2D,3,67,70,N,N
R1EYWLNUXSPEQM,1,38,41,N,N
R28884QGP2WTE0,4,18,20,N,N
R3EJ747INY7P76,4,58,59,N,N
R3M0JPVGBR0UHG,1,58,59,N,N
R2OZJ7U7A3WIAX,2,21,23,N,N
R3MICWGXQKZOB7,5,23,30,N,Y
RE5J14EVWL7U6,5,19,31,N,N
R8CFGX5LW2AM8,1,20,29,N,N
R3TYH9BZ03HC2X,1,23,23,N,N
RCJXBPLZLFMHL,5,62,64,N,Y
R3K3K508OJBA8E,1,82,85,N,N
R422S1OMZKU6U,5,48,50,N,N
R1Q611QBLGWG1I,1,39,49,N,N
R2504Q6S0RO4EN,4,20,20,N,N
R2VJ0YHGX0E29L,2,24,24,N,N
RR53NFCKGHHJL,5,20,21,N,Y
R1DLVKVOB3RZAF,1,42,45,N,N
R6VREZKK9HJUY,1,21,28,N,N
R1H6B8D52YH4M3,1,29,31,N,N
R22PNC0R6RYKDG,5,34,58,N,N
R2S5MGBPTF0K0F,1,47,49,N,N
R3LNG90QVYL662,5,65,66,N,N
R4WEMBREMWPSM,1,53,57,N,N
R15YVS2Z98KZNU,1,21,21,N,N
R3JGTHIKJUN7T9,1,19,25,N,N
R18MCPY2AOOG08,1,15,22,N,N
R3A4IVFT8VOB9R,5,23,27,N,N
R16RG61E9UD84W,1,34,41,N,N
R3LDXMZWGEZBBB,1,68,73,N,N
R2BKG4L548YW9Z,1,45,48,N,N
R3FE2UMOTT6MDT,1,121,135,N,N
RW95JPXVUZEFD,1,20,21,N,N
R2E1PPU5TO7HJA,1,81,84,N,N
R1YTKW77GR5SEM,1,41,43,N,N
R2YXK3P830BHAK,1,22,22,N,N
R2B2HDYBLPWQT3,1,22,22,N,N
R3B1GGZ3C338AB,5,18,21,N,N
R2MC6GQ1PH6FEH,5,18,21,N,N
R1YVW8UPXGGF6Y,5,29,29,N,N
R3ELNQVSO86ZHJ,5,19,21,N,N
RN81AQE2K6IDB,3,39,41,N,N
RE08SYVLO8WYP,2,19,32,N,N
RLYQ9WQEMZ1UM,5,23,23,N,N
R309TFQGRUKZO4,1,35,44,N,N
R199B5Y5N4GMG8,4,28,28,N,N
RP5BLBQB3NVFB,5,20,22,N,N
R1A471XWSGJI8Q,5,25,26,N,Y
RDDJVIZVWRLB1,5,31,32,N,N
R3HFT4WG0415G,1,78,83,N,N
R1C6GWV2H8NKKB,1,25,38,N,N
R2U9HS3JFL1D4D,4,20,21,N,N
R2EW15HH8YJQ6Y,4,155,156,N,Y
R311U78SGA0TZC,2,22,23,N,N
R3R2M34SJOE3EN,1,26,26,N,N
R27K6N64046S39,5,45,45,N,Y
R3IICD95YF4TJE,5,53,68,N,N
R2I7IM79E3FWOG,2,28,32,N,N
R2GM7AN7F248PF,5,58,61,N,N
R1P81ZQV1RTPIA,5,37,38,N,N
R15KUKSUAWMXL7,5,44,48,N,N
R2F8UNXVQQINVW,5,23,31,N,N
RFU45K0Z97OV6,5,38,38,N,N
RBUQ0816P3LGV,1,96,100,N,N
RB42UDA6C32QI,1,24,29,N,N
R2QWNGF68E5BHE,4,14,25,N,Y
RGE0W5CA6SNF3,1,26,48,N,N
R3H4KNHAYT26IG,3,37,40,N,N
R3O86XM2MIW72Q,4,33,35,N,N
R1D2005X81AEB8,1,22,35,N,N
R3E0REFCYJSCOE,2,74,91,N,N
R6XNPZNY7KMRV,5,35,36,N,N
R345FBST8QE9AI,5,29,29,N,N
R2SN2N5MVK2A5N,5,21,32,N,N
R1J4X12XRSLK8R,5,229,237,N,N
R24TG3PJU5VZFM,4,32,32,N,N
R1LC6536XJJZX5,1,21,24,N,N
R3GT49U9KC5Q35,5,23,23,N,N
R3MYWZJMCQX1MQ,4,24,24,N,N
R4B236KX45H88,1,126,129,N,N
RD5Q3HJ9KCWKM,1,30,38,N,N
RRZZBRKONBT6A,4,41,41,N,N
R4G8VG5U66LAY,5,32,39,N,N
R3SMFWUT3LN3EH,2,39,52,N,N
R3V49LZVAA86XR,1,32,32,N,N
RXA1IMELNAX3L,1,240,252,N,N
R28ZTA184QU0CG,4,24,31,N,N
R2KJT9XW2GSAMF,5,22,23,N,Y
R3BW7HFVRDYNAD,5,19,22,N,N
R2M38OYXV3E2OY,1,35,37,N,N
R844XV78Z38EE,1,21,38,N,N
R23K9B12WVO7GA,5,46,47,N,N
R2RW7DM3SAJHT0,1,18,25,N,N
R212V5IM8VS5TT,5,89,89,N,N
R3UFXZPLGBHBTK,5,22,25,N,N
RYRBLOGZWPOS6,2,104,119,N,N
R24J1M77BB64D2,5,21,22,N,N
R3J9ZROYLVKMET,5,21,22,N,N
R378F0JYRHM6KK,5,66,66,N,N
R1YCDT4ECH87WD,1,24,24,N,N
R8SB40A407K7V,2,19,20,N,N
R1XGM3LDR4CD7Q,2,50,50,N,N
RPQID87Q6DUEX,1,23,43,N,N
RBNZ69VM6YXLW,1,93,116,N,N
R3RDHRVDZ7UMKY,5,32,33,N,N
R18SO94577CMI1,5,19,23,N,N
R2HEVVCXP65RIR,5,22,25,N,N
R9HM2Y4E7USO2,1,42,45,N,N
R37ESL5MILUU7V,2,21,23,N,Y
R2VNVLHK19XM8W,2,35,39,N,N
R37HI4RULCI3VU,3,38,38,N,Y
R2TV1HI8M800O8,2,18,21,N,N
R2NMM4A7XXCV23,2,23,23,N,N
R30HI360BGDH81,2,21,23,N,N
R11UMHYJG45XJ6,2,18,30,N,N
RD7RTRHAAWAV3,1,40,41,N,N
R19FAVCBYSIAI4,5,35,35,N,N
RADDRQ9FNPMT3,5,22,26,N,N
RC4YN16WHBOQD,5,45,46,N,N
R33K5LJAR4SXXR,1,23,24,N,N
R382EGB5EV6U1M,5,20,22,N,N
RXNCMTCG0XBDJ,1,248,265,N,N
R13QBUIMSM72H8,4,32,32,N,N
R2NIDIE041435G,5,23,23,N,N
R3MQW64Y4PHO99,5,33,34,N,Y
RV6DC768SZIEX,3,25,26,N,N
R2Y05NI4GFKUTL,3,48,51,N,N
R1S0RGD01500A0,1,15,24,N,N
R3UQMGM93LS3LT,5,19,20,N,N
R3H9UXUYQ45IEL,5,19,21,N,N
RXER8Z1649EQE,5,96,106,N,N
R2HE8UV72FM99E,1,30,37,N,N
R1RFVAV56AYOC1,4,23,25,N,N
R16P3HKJF7EINN,5,20,20,N,N
R156HWRTZYK3CX,1,26,34,N,N
R2ARTS97LQ1P7S,5,84,88,N,N
R1LISZPV3EH7FB,5,41,41,N,N
R12QP8154FPFSG,1,33,36,N,N
R2PZ6TKTMBRCXO,5,23,23,N,N
RU12Z4LZV4MR9,2,12,22,N,N
R11B77H9FMKTKA,4,32,35,N,Y
R28IEX9XMY4EOH,1,20,27,N,N
R28749LC7YQFQI,1,98,110,N,Y
R3MXX9WF1KDB9K,5,43,45,N,N
R2OVBTEYCHD282,5,19,21,N,N
R2PK35SU0OS6TD,1,19,35,N,N
R2HGUH6L36W4QG,2,23,23,N,N
R1D20UFIG9D122,4,21,22,N,N
R2OLEWVPXGFU93,5,64,65,N,N
R33SLYIZYF4RVQ,4,17,23,N,N
R2D0NTNW7A5AK9,1,24,26,N,N
R52UC5GBAHF9I,3,68,72,N,N
R3SPYMLYC6QJH6,5,55,73,N,N
RP24C4EQEKPAE,5,35,36,N,N
R2LD9Z5C1O5HIF,1,26,28,N,N
R3UUH2DJ9RI4YR,4,73,76,N,N
RHC8DQ6RLAYD1,2,27,27,N,N
R1H50HYHTG2WJL,5,25,27,N,N
R222XR105GCHHF,4,147,158,N,N
R2Q7KQ9MDNNECP,3,15,21,N,N
R270Q7WYSUDJTL,3,39,41,N,N
R809499YZBQEW,4,53,53,N,N
R1IX82HOV9WNQY,1,39,40,N,N
R3HB3P7RGXME66,4,44,46,N,N
R1S57MURL0ND9K,2,21,21,N,N
R6VGUNRVPLMIZ,2,59,63,N,N
R1K0CVAUAYPT7Q,5,35,44,N,N
R39PKBGE9DNTZK,1,21,24,N,N
R1ZMTOG2H33X0E,3,19,29,N,N
RKEYIXAEEO7OK,1,22,26,N,N
R3IMVHA3I03W91,1,15,21,N,N
R2GNDZMS6USYRK,1,21,23,N,N
R3GM0G99IAXA18,5,116,126,N,N
R3PJDNJKEDX8PD,5,30,30,N,N
R7BAFM28N4H8J,1,16,22,N,N
R2TYO8YJRVLJX0,1,40,45,N,N
RHAGOF7KY6FWO,4,22,24,N,N
R2B6GCRA48V29C,1,19,27,N,N
R1DWD1SEMJ2YUZ,2,17,25,N,N
R3UW0QOY0FX34Q,4,25,27,N,N
R1T8683D2J0NIW,5,26,30,N,N
R30XV07J2Q4TMK,5,21,29,N,N
R3OG2FZ6CZTC8N,5,19,21,N,N
R56LN568U64SJ,1,19,25,N,N
R3FE9NSUSNI3KI,1,21,22,N,N
R3LNX7FESMPVS7,3,266,274,N,N
R2FAFXGPYV6FZU,1,24,32,N,N
RBAS7RM3FXJ32,5,36,36,N,N
R378JT4LRGK04P,2,30,30,N,N
R31R050NXZFABZ,1,27,30,N,N
R1VZL3X8896879,1,21,22,N,N
R3ME0WDOAO7BK3,4,44,47,N,N
R3MEWS4UMQ1DTV,5,18,27,N,N
R9Z5HSJ113T08,1,43,44,N,N
R1099Z1FOUWXRW,1,55,64,N,Y
RUQSVOWEYARZ5,1,66,69,N,N
R22D125EMEXQYO,1,26,26,N,N
R3QL1O74110OXR,1,20,21,N,N
R27E4FI0VI7UX7,2,22,25,N,N
RSBAMTYPEGZMK,4,27,28,N,N
R4SPG61185EID,1,20,27,N,N
RDLSEOFB70WWN,2,29,33,N,N
R29NU8FC3S31RD,3,25,27,N,N
R15AM7S0JGA7WF,5,20,26,N,N
R6DF0NEWXQBO9,4,32,34,N,N
R3PKIPZV9VAPKI,1,24,31,N,N
R2T9SBKKMNGGCA,5,43,46,N,N
R1BYZ880YTCQXZ,4,125,127,N,N
R251VMYKSTNG65,1,23,25,N,N
R1B32M0RCOYEHE,2,23,25,N,N
R2QE7MK3CADDDS,5,21,25,N,N
R3K36PY8R45ML2,5,23,41,N,N
R2TGIWZG1P7ULS,1,34,37,N,N
R3M82V8MR3U0AV,5,28,29,N,N
R1H6HNCZXXYD2E,3,32,33,N,N
R2NWW39VKPYX4X,5,20,21,N,N
R3H2VL5TIAQAK3,4,25,25,N,N
R3M2LKG4ZYRB6F,1,27,28,N,N
RDSZPUE6B5NBI,1,192,207,N,N
R2TGFNC4YXHVJR,5,23,24,N,N
RJ3TPXJ2VEZSM,3,24,28,N,N
R3634LP1M6D6X,5,19,20,N,N
R13CGXZEVJTEFW,4,24,26,N,N
R3NEATU7SB7TVM,5,23,24,N,N
R3J8P2E620QGRQ,2,25,39,N,N
R2N2JHKKTMP9WR,4,144,148,N,N
R36PNXH3V1JCX9,1,22,24,N,N
R32H6JRSVGG0J1,2,27,29,N,N
RSVDD1OQ2FK3E,5,42,46,N,Y
R2HSFEX5HJPUF5,1,33,37,N,N
R1P0BYCFDZVKFI,1,54,54,N,N
R1ENTHYDINZ4BJ,2,11,22,N,N
ROUGTQWQJ5O4D,2,35,35,N,N
R2LMM5CHP1I2JX,1,23,24,N,N
R2N812B6DKOJYQ,4,48,51,N,N
R2SKFXZBUFQBCH,3,21,22,N,N
R242KJKV3767M7,1,24,24,N,N
R2QB0UTJA7A5XX,5,49,51,N,N
RNKSLOHE9BX8L,1,32,55,N,N
R7OE33K4UFYFQ,5,24,24,N,N
R2ARFX57ABOQ3P,4,26,26,N,N
RL9LP0XOYD5EC,5,23,25,N,N
R21F3BNEOQ26ZW,5,29,36,N,N
RY9ONMKM4FD7N,3,67,71,N,N
R1JTG8UP3S9VP0,5,45,46,N,N
R18CZHA6ZTPHT3,5,35,38,N,N
R3P6TKK5WZ1I16,5,22,24,N,Y
R3S5I62P7PPPC8,1,29,38,N,Y
R2F1PKTRLMM55S,2,25,26,N,N
R3POJXXIC1YOEM,1,67,70,N,N
R31CG2RYJM0N81,3,25,25,N,N
R3TTFIZTAY5QPA,3,48,52,N,N
R1HSSOI8DNEJM7,1,19,20,N,N
R1PFIBUQDUDVBH,1,22,39,N,N
R3Q63DMR0ZIQWF,1,30,34,N,N
R39IWKXP2CBHDI,5,23,24,N,N
R35SS2YKKD9KJO,5,40,41,N,N
RG2B85LS166DS,3,22,22,N,N
R2TL3BMUQF0Q59,5,30,31,N,N
R34ZUARFPQFKXB,5,77,83,N,N
R6L75ZY257B1N,2,14,20,N,N
R19U3QYNXPMY09,3,61,65,N,Y
R383LPBVHU06PE,1,19,22,N,N
R3I0NLUQDBO6AP,5,17,21,N,N
R1ZL8K2OGTU5X6,1,20,23,N,N
R2AWAE0AG2N8S4,4,35,35,N,N
R3FZNMUMJ8HCMR,1,15,26,N,N
R12G11HHFI2RQ9,5,17,31,N,N
R3W258PEM0YP86,5,46,53,N,N
R338Q7JRB9S235,1,75,75,N,N
R1BBO00EQ44VB6,2,27,28,N,N
R2G6U9PDHY7S55,4,24,25,N,Y
R3H4NTCJDX0ROV,4,43,45,N,N
RMHA1BXUW2GSJ,4,65,74,N,N
RWBLJKYP7121C,3,35,40,N,Y
R3UWJ2UIBRQZ5G,3,55,68,N,N
RV4RTVHJIZOBU,1,79,83,N,N
R3CK95M0YJ9GM6,3,15,24,N,N
R1J7K11HS2CMJY,1,49,54,N,N
R11GCFNU3TLOZI,5,30,34,N,N
RITTA1RCT90W7,1,17,24,N,N
R1IYCSD8GBOGIC,2,25,29,N,N
R1TQB1L11EI0SD,5,87,90,N,N
R1P0DECNEZPP8N,5,51,51,N,N
R1PA5ZD4UKBNM2,5,20,24,N,N
R1TBBSTTZZNCM4,1,14,22,N,N
R1Q90PNZ0A4XQD,4,27,28,N,N
R5ZVUKWHGWLLY,4,23,23,N,N
R33WR9RKW0XLEA,1,21,22,N,N
R3A4ICYTCQ767J,5,34,34,N,N
R255433T15DNM3,3,19,22,N,N
RPGIYBOTBTB4E,1,19,22,N,N
R2V3O91Z88185N,3,20,21,N,N
R7VQN6DN2TU3L,5,25,26,N,N
R39SBBEHPAHYV6,1,21,22,N,N
RB3RGAN3B2H2L,5,29,49,N,N
R14WYWJ0B9Q4YC,5,57,58,N,N
RZL01189PVNBK,1,25,26,N,N
R1N4IEN3NQ8EW7,5,26,35,N,N
RSWU8NC4YDXXP,1,24,26,N,N
RI2IB29FM4K80,3,59,59,N,N
R1180AVET8LUPQ,1,35,36,N,N
R33LWDOQF2R4I7,1,116,118,N,Y
R1OBSTOWY3Q1J9,1,29,32,N,N
R2DDGUE9JNQASN,4,18,20,N,N
R2I48L6NJKBO3Y,1,28,28,N,N
R2MXDM8S3TP159,2,23,24,N,Y
R2BO22S7SZC51W,5,19,24,N,Y
R39SRWTRCHN1WZ,4,34,36,N,N
R3HCSUDKVQ9AAB,3,44,69,N,Y
RNKNXBI98ULCE,1,26,26,N,N
R3W1JR07Y6MP4I,2,21,23,N,N
R3O30G74YAG5GO,4,37,37,N,N
R11C2JBO3Z1TSX,2,38,41,N,N
R308ZXD7Z599U4,5,18,21,N,N
R6VAYTZPBY48D,5,157,159,N,N
R2TW4MRKHMZ8YC,3,21,24,N,N
R2DY46ZW4NAE4,4,35,37,N,N
R8MG4SQ9ZZNST,1,66,77,N,N
R1WHZOZ207JZBD,5,21,28,N,Y
R3F8ABAKXKGYIE,5,30,32,N,N
R3ER83YCJHXOML,3,28,31,N,N
R3KQTCYZJ2R2S8,3,71,72,N,N
R3HM3CE7E3LCMT,2,32,36,N,N
R6DKM0P2X8OXS,5,37,37,N,Y
R1CCD9QU0J6M3P,4,25,30,N,N
R2G6FVEM8N3FEL,1,24,26,N,N
R2KCT0OY6U6KMA,1,20,21,N,N
R3P444NACXVJ80,1,16,20,N,N
R2BEX6J5PGVMH0,5,19,20,N,N
R2LKWZJ6XKSXM3,5,21,24,N,N
R20EWKPG0MBZD5,1,15,24,N,N
R1NMENP7QGNE2,5,37,39,N,N
R1DQUDIOZ8U7ZB,2,21,21,N,N
R29BO3105ZH6MG,1,40,43,N,N
RJ0F5EX8SXS8C,1,19,22,N,N
R3C36ZR49F4J6G,5,19,20,N,Y
R13TP8MS86YMO9,5,22,22,N,N
RV00CBW14KOPI,1,26,26,N,N
R2ZWEWRZ7YMZYB,5,34,36,N,N
RT52XP75WRSHI,5,34,35,N,N
R347D05KM8WQR3,1,28,30,N,Y
R1AYEKKZ6U0KHG,5,30,35,N,N
R10ZYDUK9U8R9H,4,51,56,N,N
R3EDO9CNZC9M4O,3,39,54,N,N
R3J33R5K2JBVVB,2,21,21,N,Y
R2UQYFPVCEO0CP,3,37,38,N,N
R3TC1NIGX05W8F,4,69,70,N,Y
RS2WL11SCLI9V,5,58,82,N,N
R7NJE9QRQBS18,1,14,22,N,N
R1MFRYRMDCZ43M,5,42,43,N,N
R2WYB29JTFQ4Z8,2,25,29,N,N
R5UAR2H30BQW0,5,22,22,N,N
R2U0W8FQ352KFX,1,48,48,N,N
RIZV43BR3ENXD,5,52,59,N,N
R34CP6F1FWV74F,5,21,23,N,Y
R3L1Z6T2OARK25,1,45,62,N,N
R10341HMKYAYVE,5,19,22,N,N
RX5VMCSVU63D8,1,18,20,N,N
R1ZCA2KAIEKKU3,5,59,62,N,N
R1I5UPB2E7VAYN,5,63,65,N,Y
R1HEEMRNS0UYNL,2,20,24,N,N
R3SUGITNIVQNR5,5,23,24,N,N
R32J3JQNCB4IPG,5,30,32,N,N
R2OCL799L8K81U,5,53,59,N,N
RUCQPPH9ICA8S,5,24,24,N,N
R3NX61TP7KR4NB,5,29,30,N,N
RO6L44C8IDG4M,5,34,38,N,N
R2RFL4NDHL8DO1,1,34,38,N,N
R3BOHOMTJO06YE,5,31,39,N,N
RTV79A0ORPYDA,5,46,50,N,N
RZ99G2CI418R2,1,27,39,N,N
R1N6UJ67R7MTTB,3,64,72,N,N
R1XMTGSYN6IEOX,5,236,252,N,N
RNTI3G2JTJBNV,4,18,20,N,N
R2PUF8GCFOZII3,3,21,22,N,N
R111XQ20E4G7G9,3,22,25,N,N
R189W0JZH445TG,1,16,23,N,N
R3MA3LRWH044AG,1,173,188,N,Y
R1LWFC7OQWL48N,2,27,27,N,N
R32JMMBIJV8B1A,3,17,20,N,N
RHFGKI4NA8WIR,2,16,29,N,N
R33BJOMHLVUHA7,4,30,31,N,N
R14D9JZC5ACQ4T,4,21,28,N,N
R32VN875JDYBX0,4,17,20,N,N
R3I0F8W7ZH25OW,4,44,45,N,N
R14GVVUH0NPPRA,1,16,21,N,N
R1FHYDVPQS99DS,5,51,52,N,N
R23NMW2OHR9KP7,5,31,32,N,N
RIDESTRN8RNR2,2,59,71,N,N
RCFYOG0UW7H38,1,38,41,N,N
R11PUF6DZMIHKR,4,49,51,N,N
R3VQK1FD6PUMY3,1,50,54,N,N
RJOHQJT79QT9Y,1,24,25,N,N
R3E0N7FVYEAYEK,4,203,205,N,N
R2N4F8V3HG32JE,5,20,28,N,N
R2PI3LD39MWZH,5,18,28,N,N
R113C228GYDJ7D,1,23,28,N,N
R24UQZ8MZP9Z2Y,3,20,21,N,N
R19ANPTFKUX0UX,4,11,20,N,N
R1PQVYIHPMORHA,5,23,23,N,N
R2X0J8QJ681VVB,5,31,45,N,N
R3HE4IEKBD8WEU,5,19,20,N,N
R3KODI23BLWMFN,4,25,25,N,N
R2ZGSXM9420VOX,5,32,34,N,N
R1BFFASCNNE513,2,23,27,N,N
RS4UQRJM6UIQY,5,19,20,N,Y
R1VZOPVO0DH6PS,5,23,28,N,N
R304KMGG9G751,1,26,29,N,N
RJ0H9UHGRZ9WN,5,49,51,N,N
R1OYQFTFLVYQ16,5,36,37,N,N
R116I1OD51SL1,1,13,20,N,N
RODBOXC0FFGN7,1,72,73,N,Y
R2WPRW9WPJHXWF,1,24,24,N,Y
R1XNNR23HCK589,4,37,37,N,N
RXXRF4HU22DSA,3,22,22,N,N
RJJTPPVB1ZGRS,1,20,22,N,Y
R276SU8BOV9JU7,1,16,24,N,N
RTWPYI6KI3V58,4,12,20,N,N
R12J5K8O0JHC18,5,98,99,N,N
R2JGVITKZ8IQ99,5,24,24,N,N
R24KABSJAEQI8U,5,33,34,N,N
R3KMJKMPU4E05I,5,20,26,N,N
R36CWA18NCEEVH,5,32,34,N,N
R1FDW0RTTZWWF5,2,24,27,N,N
REBZCC3QD44X9,2,27,36,N,N
R3VNX4B8QYYNFA,5,21,26,N,N
RZMT4SIS5JQ6Q,3,31,33,N,N
R1N94WB8T8DX7A,1,21,21,N,N
R2AMQWQWBGOQP7,5,23,24,N,N
R27NIYOWO7D0BE,5,28,32,N,N
R1RHJKW4TCQ9QO,4,26,26,N,N
R19D3LP3ZUGF72,2,31,34,N,N
R35053JRMSNF9M,4,88,98,N,Y
RIF0UCUCITVUJ,2,15,21,N,N
R1QUNK6DVN2T9F,5,22,22,N,N
R23AJU3W8L6KY7,2,34,34,N,N
R1IAVUEY4UPHET,2,31,42,N,N
R3DADRX65SYFWM,5,16,27,N,N
R3FED5KWXTNBUB,2,19,26,N,N
R3FJ65LF9DY40F,2,26,29,N,N
R1KXTVRIR471FF,1,37,37,N,N
R3R3FF3IA6XP8P,1,21,21,N,N
R1R3O28HW48YF8,5,68,69,N,N
R7IWTW5M25TKF,4,36,38,N,N
R9JW0OTMR3DJW,5,24,25,N,N
R3AL5EMMZTOMER,5,31,31,N,N
R99XX7MNROQP2,4,29,32,N,N
R3SPCSNOONZ0JI,4,170,179,N,Y
R1PG0MEO4I6IRN,1,28,28,N,N
R2WPS19VPS7YOP,5,21,21,N,N
R1F8J8SPRQS2JI,2,36,39,N,N
RLU1RNXVYA8NL,4,17,20,N,N
R6DLPZPY65UR1,1,39,42,N,N
R2AK6GX05FC8IM,4,58,62,N,N
R3R0KXMGQ2KCU3,1,69,76,N,N
R5AHNK03IHTC3,5,33,36,N,N
R2JYPRYMIOM5H3,5,67,68,N,N
R1LMD9XCMQMABC,1,27,27,N,N
R2COB6IJI1A8XP,1,22,22,N,N
R1N3PTDBPTHDP2,3,43,44,N,N
R1TUC3ZHSGT1WC,5,25,27,N,N
R3F0U4FBADFM9S,1,20,22,N,N
R1K28SXBIIS89L,5,75,78,N,N
R1ZZX8GZ4VZW5M,1,26,27,N,N
RLAG0Q4ZMLEZ3,5,30,32,N,N
R29X05VQKSD4A3,3,79,82,N,N
R35EMZHT1ZIUZ4,5,104,107,N,N
R1WVXSF2OFBNTK,2,42,44,N,N
R1KCLDYZPIFS9G,1,24,31,N,N
R4C393RZP7PCR,4,51,53,N,N
RNHIC4GWOXMMB,2,21,28,N,N
R3BEZ2HTW11Z6W,4,26,26,N,N
